age,balance,campaign,day,default_yes,duration,education,housing_yes,loan_yes,marital_married,marital_single,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,pdays,poutcome_not_contacted,poutcome_other,poutcome_success,previous
31,43,1,1,0,484,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,392,1,1,0,135,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,975,1,1,0,56,tertiary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,205,2,1,0,156,tertiary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
40,-27,1,1,0,221,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
26,-70,2,1,0,1992,tertiary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,-147,1,1,0,130,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,84,1,1,0,143,tertiary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
53,173,1,1,0,157,secondary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
45,2099,1,1,0,333,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
58,374,2,1,0,420,primary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,0,2,1,0,1135,tertiary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
47,47,2,1,0,224,secondary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
55,-180,2,1,0,307,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,27,2,1,0,723,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
27,158,2,1,0,650,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,394,3,2,0,660,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
22,280,4,2,0,63,secondary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,1717,2,2,0,218,tertiary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
51,-28,2,2,0,220,primary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,907,4,2,0,97,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,101,4,2,0,143,tertiary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,824,3,2,0,32,secondary,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,28,3,2,0,159,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
48,0,2,2,0,44,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,0,3,2,1,95,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
45,52,3,2,0,79,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
45,-584,2,2,0,306,primary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
50,-15,1,2,0,71,primary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,527,3,2,0,348,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,0,1,2,0,203,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,0,1,2,0,372,primary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
38,70,1,2,0,199,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
50,830,2,2,0,60,tertiary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,-51,2,2,0,134,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,1,3,2,0,108,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,0,4,2,0,193,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
32,-255,3,2,0,957,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,-81,3,2,0,83,tertiary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,288,2,3,0,343,tertiary,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
27,585,3,3,0,269,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,29,2,3,0,269,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,606,3,3,0,375,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
54,-165,1,3,0,202,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
26,549,1,3,0,149,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
45,-705,1,3,0,111,secondary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
54,0,1,3,0,188,tertiary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
58,166,1,3,0,211,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
50,5,1,3,0,24,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
51,0,1,3,0,109,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
27,2,1,3,0,472,secondary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
32,92,1,3,0,116,tertiary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,145,1,3,0,452,primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,84,3,3,0,587,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,701,2,3,0,269,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
39,3,1,3,0,206,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
55,85,2,3,0,228,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,285,1,3,0,267,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
48,474,1,3,0,414,primary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
49,126,1,3,0,60,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
57,91,3,3,0,256,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
53,0,10,3,1,172,secondary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
58,0,1,3,0,84,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,46,1,3,0,412,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
52,51,1,3,0,88,tertiary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
56,20,1,3,0,130,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,-346,4,3,0,115,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,1659,1,3,0,197,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,0,1,3,0,88,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
48,31,1,3,0,154,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
50,-221,1,3,0,90,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,303,1,3,0,51,secondary,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
38,304,1,3,0,131,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
40,1155,1,3,0,251,secondary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,222,1,3,0,89,tertiary,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,1038,1,3,0,108,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,695,1,3,0,97,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
51,-800,1,3,0,203,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
57,47,1,3,0,326,primary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,2,1,3,0,88,secondary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
61,313,1,3,0,42,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
52,184,1,3,0,92,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,114,1,3,0,676,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
47,-187,1,3,0,652,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,-244,1,3,0,178,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
49,1807,3,3,0,122,primary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
60,241,3,3,0,100,primary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
51,60,1,3,0,93,primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
47,-149,1,3,0,504,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
40,-313,2,3,0,251,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,0,3,3,1,327,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
38,93,2,3,0,515,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
54,42,2,3,0,389,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
45,-179,2,3,0,155,secondary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
47,1156,5,3,0,74,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,277,2,3,0,225,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
54,-488,2,3,0,172,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
56,938,2,3,0,202,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
57,253,3,3,0,230,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
42,506,2,3,0,277,secondary,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,0,4,3,0,746,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
27,-435,2,3,0,935,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,-130,2,3,0,194,tertiary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,978,6,3,0,385,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,0,2,3,0,1106,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
56,94,1,4,0,121,tertiary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,1080,3,4,0,566,tertiary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
47,321,1,4,0,111,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
48,-19,1,4,0,270,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,144,11,4,0,43,secondary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
39,192,1,4,0,433,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,0,1,4,0,71,tertiary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,656,1,4,0,523,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,223,1,4,0,49,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
49,-37,2,4,0,191,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
26,128,1,4,0,355,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,173,1,4,0,31,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,75,4,4,0,52,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,-36,1,4,0,64,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
25,115,1,4,0,60,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
42,1156,1,4,0,62,tertiary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
32,335,1,4,0,99,secondary,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
32,-59,1,4,0,192,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,644,1,4,0,133,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
46,655,1,4,0,68,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,-322,1,4,0,208,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,487,2,4,0,30,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
26,-401,1,4,0,246,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,2637,1,4,0,219,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,33,2,4,0,165,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,0,3,4,1,105,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,5956,1,4,0,538,primary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,59,1,4,0,100,tertiary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
24,-346,2,4,0,164,secondary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
26,115,3,4,0,46,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
27,243,1,4,0,253,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
59,153,3,4,0,133,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,0,1,4,0,584,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
28,1143,3,4,0,260,secondary,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,46,4,4,0,126,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,0,1,4,0,121,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,1265,1,4,0,101,tertiary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
59,-110,1,4,0,195,primary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
32,-28,1,4,0,400,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
40,13,1,4,0,178,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,-102,1,4,0,134,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,6618,1,4,0,104,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
25,34,1,4,0,316,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,183,1,4,0,88,secondary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,1210,1,4,0,742,primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
26,-333,1,4,0,692,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,678,3,4,0,85,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
56,1347,2,4,0,678,secondary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,2802,2,4,0,840,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,-27,2,4,0,96,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
57,156,2,4,0,106,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,218,2,4,0,137,tertiary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
28,934,2,4,0,53,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
45,184,2,4,0,89,secondary,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
26,36,2,4,0,502,tertiary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
51,328,1,4,0,203,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
50,453,1,4,0,608,tertiary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
45,8,1,4,0,407,primary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,60,3,4,0,426,tertiary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,339,3,4,0,1576,primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,134,6,4,0,468,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,1697,2,4,0,150,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
48,19,1,4,0,327,primary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
53,207,1,4,0,212,primary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
26,177,1,4,0,235,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
27,35,1,4,0,255,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
54,466,1,4,0,297,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
43,105,2,4,0,668,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,19,2,4,0,65,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
27,126,4,4,0,436,secondary,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
28,-127,3,4,0,1044,secondary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
50,1329,2,4,0,141,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
29,343,2,4,0,39,primary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
25,192,2,4,0,112,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
38,43,3,4,0,135,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,-272,6,4,0,53,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
32,4805,3,4,0,138,primary,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,1146,2,4,0,178,tertiary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
37,380,2,4,0,548,primary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
48,1355,2,4,0,134,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,215,2,4,0,95,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
54,187,3,4,0,273,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,0,3,4,0,304,primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,555,2,4,0,425,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,295,1,4,0,64,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
28,-116,1,4,0,276,secondary,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,4385,1,4,0,92,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,137,1,4,0,407,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,296,4,7,0,147,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,534,3,7,0,148,secondary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
44,93,2,7,0,125,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,-27,4,7,0,151,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
49,-157,3,7,0,491,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
55,49,4,7,0,494,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
51,216,2,7,0,615,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
51,1421,5,7,0,152,tertiary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
38,222,5,7,0,164,secondary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
59,1728,2,7,0,575,tertiary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
54,5253,19,7,0,17,tertiary,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
43,47,5,7,0,316,tertiary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
60,2648,2,7,0,148,primary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
34,0,3,7,0,160,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
31,-182,2,7,0,181,secondary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
43,-313,4,7,1,89,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
53,465,2,7,0,111,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
47,25,3,7,1,142,primary,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
39,551,5,7,0,107,primary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
56,58,6,7,0,227,primary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,650,5,7,0,149,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,1618,2,7,0,134,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
60,-63,5,7,0,1434,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
58,4850,2,7,0,179,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
56,409,6,7,0,176,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
36,0,6,7,0,63,primary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
39,1007,2,7,0,86,tertiary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
46,312,2,7,0,113,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
58,820,4,7,0,200,primary,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
52,3369,2,7,0,196,secondary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,841,2,7,0,250,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
59,-1336,2,7,0,450,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
35,634,2,7,0,185,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
43,0,3,7,0,75,secondary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
50,9301,4,7,0,136,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
49,486,5,7,0,229,primary,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
51,34,1,7,1,200,secondary,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
39,506,2,7,0,718,secondary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
38,1444,2,7,0,139,tertiary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
30,0,2,7,0,161,secondary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,923,3,7,0,141,secondary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
45,-44,2,7,0,256,secondary,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
54,413,9,7,0,39,tertiary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
47,3531,6,7,0,49,secondary,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
53,243,2,7,0,66,tertiary,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
41,484,3,7,0,321,primary,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
42,213,3,7,0,434,primary,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
33,170,1,7,0,782,secondary,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-1,1,0,0,0
